prov_id,cons_id,mp_app_id,mp_app_vote,mp_app_vote_percent,mp_app_rank,party_id,mp_app_name,mp_app_no,mp_app_party_id,party_id_ref,party_name,color,party_no,province
LEI,LEI_1,LEI_1_1,4521,5.5989,4,63.0,นายฉัตรชัย ลีกระจ่าง,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,เลย
LEI,LEI_1,LEI_1_3,1635,2.02482,5,1.0,นายทศพล พรหมเกตุ,3,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,เลย
LEI,LEI_1,LEI_1_8,1130,1.39942,6,173.0,ดาบตำรวจไมตรี วาที,8,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,เลย
LEI,LEI_1,LEI_1_4,833,1.0316,7,229.0,นายนิติกรณ์ เกียวประเสริฐ,4,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,เลย
LEI,LEI_1,LEI_1_2,509,0.63036,8,192.0,พันโทวีระ กองสิงห์,2,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,เลย
LEI,LEI_2,LEI_2_2,26033,39.87104,1,34.0,นายศรัณย์ ทิมสุวรรณ,2,34.0,34.0,เพื่อไทย,#da3731,9.0,เลย
LEI,LEI_2,LEI_2_3,15967,24.45438,2,129.0,นายสมศักดิ์ คำมงคุณ,3,129.0,129.0,ประชาชน,#fd6512,46.0,เลย
LEI,LEI_2,LEI_2_5,12725,19.48907,3,192.0,นายจีระศักดิ์ น้อยก่ำ,5,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,เลย
LEI,LEI_2,LEI_2_1,5083,7.78491,4,218.0,นายชูศักดิ์ บัวระภาสิริ,1,218.0,218.0,กล้าธรรม,#55CF6A,42.0,เลย
LEI,LEI_2,LEI_2_6,2208,3.38168,5,173.0,นายนิธินันท์ อินทรโฆษิต,6,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,เลย
LEI,LEI_2,LEI_2_7,1916,2.93446,6,63.0,นายเกรียงไกร กลิ่นจันทร์,7,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,เลย
LEI,LEI_2,LEI_2_4,1361,2.08445,7,1.0,นายสุรสีห์ ลานนท์,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,เลย
LEI,LEI_3,LEI_3_3,47786,64.3834,1,63.0,นายธนยศ ทิมสุวรรณ,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,เลย
LEI,LEI_3,LEI_3_4,13781,18.56752,2,129.0,นายเอกรินทร์ สีหาบุตร,4,129.0,129.0,ประชาชน,#fd6512,46.0,เลย
LEI,LEI_3,LEI_3_2,7403,9.97427,3,34.0,นางอัชฌิมา แสงสุวรรณ,2,34.0,34.0,เพื่อไทย,#da3731,9.0,เลย
LEI,LEI_3,LEI_3_5,2101,2.83074,4,1.0,นายกิตติพันธ์ ปฐมชัยเกียรติ,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,เลย
LEI,LEI_3,LEI_3_1,1549,2.08701,5,218.0,นายอดุลย์วิชญเดช ติยะบุตร,1,218.0,218.0,กล้าธรรม,#55CF6A,42.0,เลย
LEI,LEI_3,LEI_3_7,883,1.18969,6,173.0,นายบุญโฮม ดวงคำจันทร์,7,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,เลย
LEI,LEI_3,LEI_3_6,718,0.96738,7,229.0,นายลำพูน มูลสุวรรณ,6,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,เลย
LEI,LEI_4,LEI_4_4,28118,41.76644,1,34.0,นายสมเจตน์ แสงเจริญรัตน์,4,34.0,34.0,เพื่อไทย,#da3731,9.0,เลย
LEI,LEI_4,LEI_4_3,17103,25.40477,2,129.0,นางสาวศวิตา สำลีพันธุ์,3,129.0,129.0,ประชาชน,#fd6512,46.0,เลย
LEI,LEI_4,LEI_4_6,6766,10.05021,3,192.0,นายบรรพต ยาฟอง,6,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,เลย
LEI,LEI_4,LEI_4_1,3645,5.41428,4,1.0,นางสาวณัฐวรีย์ ทรัพย์มณีโภคิน,1,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,เลย
LEI,LEI_4,LEI_4_2,3335,4.9538,5,241.0,นายวันชัย บุษบา,2,241.0,241.0,โอกาสใหม่,#c21b06,44.0,เลย
LEI,LEI_4,LEI_4_5,3286,4.88102,6,218.0,นายราเชนท์ กงสิมมา,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,เลย
LEI,LEI_4,LEI_4_7,3163,4.69832,7,63.0,นางนิศากร ไชยคุณ,7,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,เลย
LEI,LEI_4,LEI_4_8,1906,2.83117,8,173.0,นายแสงเดือน ศรีบุรินทร์,8,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,เลย
NKI,NKI_1,NKI_1_4,28866,36.46308,1,192.0,นายกระแสร์ ตระกูลพรพงศ์,4,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,หนองคาย
NKI,NKI_1,NKI_1_5,22701,28.67555,2,63.0,พลตำรวจโทไพศาล ลือสมบูรณ์,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,หนองคาย
NKI,NKI_1,NKI_1_2,14006,17.69216,3,129.0,นางสาวอภิญญา บุญจันทร์,2,129.0,129.0,ประชาชน,#fd6512,46.0,หนองคาย
NKI,NKI_1,NKI_1_3,11254,14.21588,4,34.0,นายกฤษฎา ตันเทอดทิตย์,3,34.0,34.0,เพื่อไทย,#da3731,9.0,หนองคาย
NKI,NKI_1,NKI_1_1,1490,1.88214,5,173.0,พันเอกธนัทเมศร์ ภัทรณรงค์รัศม์,1,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,หนองคาย
NKI,NKI_1,NKI_1_7,418,0.52801,6,1.0,นายรพิพงศ์ ปุณยจารุศิริ,7,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,หนองคาย
NKI,NKI_1,NKI_1_6,295,0.37264,7,218.0,นายพิชชาวุธ เหล่าศิริวิจิตร,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,หนองคาย
NKI,NKI_1,NKI_1_8,135,0.17053,8,253.0,นางวริยา พรหมนา,8,253.0,253.0,ประชาอาสาชาติ,#f1cf2e,50.0,หนองคาย
NKI,NKI_2,NKI_2_3,28739,37.24453,1,192.0,นายยุทธนา ศรีตะบุตร,3,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,หนองคาย
NKI,NKI_2,NKI_2_2,25116,32.54928,2,63.0,นางจิดาภา สุนทรธนากุล,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,หนองคาย
NKI,NKI_2,NKI_2_1,13188,17.09109,3,34.0,นางสาวชนก จันทาทอง,1,34.0,34.0,เพื่อไทย,#da3731,9.0,หนองคาย
NKI,NKI_2,NKI_2_5,9341,12.10554,4,129.0,นางสาวทศพร จันทร์ศรี,5,129.0,129.0,ประชาชน,#fd6512,46.0,หนองคาย
NKI,NKI_2,NKI_2_4,387,0.50154,5,1.0,นายธงชัย กึ่งมาตย์,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,หนองคาย
NKI,NKI_2,NKI_2_7,208,0.26956,6,2.0,นายจักรภัทร สายไธสง,7,2.0,2.0,ประชากรไทย,#0f41ce,31.0,หนองคาย
NKI,NKI_2,NKI_2_6,184,0.23846,7,109.0,นางราตรี กาลจักร์,6,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,หนองคาย
NKI,NKI_3,NKI_3_2,34208,48.49928,1,63.0,นายศักดิ์ดา จันทรสุวรรณ,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,หนองคาย
NKI,NKI_3,NKI_3_4,18589,26.35504,2,34.0,นายเอกธนัช อินทร์รอด,4,34.0,34.0,เพื่อไทย,#da3731,9.0,หนองคาย
NKI,NKI_3,NKI_3_1,16067,22.77941,3,129.0,นายชัยณรงค์ ชัยสุข,1,129.0,129.0,ประชาชน,#fd6512,46.0,หนองคาย
NKI,NKI_3,NKI_3_3,1197,1.69708,4,1.0,นายสถิตย์ สีสวาท,3,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,หนองคาย
NKI,NKI_3,NKI_3_5,472,0.66919,5,109.0,นายบัวขาว ภูสมศรี,5,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,หนองคาย
MKM,MKM_1,MKM_1_6,30711,38.47002,1,63.0,นายฤทธิรงค์ ภูมิสวัสดิ์,6,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_1,MKM_1_1,21311,26.69514,2,129.0,นายธีระวัฒน์ พรรณะ,1,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_1,MKM_1_7,14435,18.08195,3,34.0,นางสาวนงลักษณ์ ทุงจันทร์,7,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_1,MKM_1_4,9690,12.13814,4,218.0,นายทองหล่อ พลโคตร,4,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_1,MKM_1_5,1123,1.40672,5,1.0,นายเชวงศักดิ์ พลลาภ,5,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_1,MKM_1_9,831,1.04095,6,192.0,พ.ต.อ.ชัยสิทธิ์ ภความนตรี,9,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,มหาสารคาม
MKM,MKM_1,MKM_1_8,652,0.81673,7,173.0,นายกิจอนันต์ วิริยะสุข,8,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,มหาสารคาม
MKM,MKM_1,MKM_1_3,508,0.63634,8,229.0,นายปัญญา ประทุมชัย,3,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,มหาสารคาม
MKM,MKM_1,MKM_1_2,482,0.60378,9,133.0,นายชยพล โบราณมูล,2,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,มหาสารคาม
MKM,MKM_1,MKM_1_10,88,0.11023,10,109.0,นายรณรงค์ ชารีคง,10,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,มหาสารคาม
MKM,MKM_2,MKM_2_5,30045,43.6599,1,63.0,นายประวัติ ทองสมบูรณ์,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_2,MKM_2_4,18760,27.2611,2,34.0,นายไชยวัฒนา ติณรัตน์,4,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_2,MKM_2_8,9958,14.47047,3,129.0,นายธงชัย เบอร์ไธสง,8,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_2,MKM_2_1,6771,9.83928,4,192.0,นางสาวขวัญอิสรา ศรีสังข์,1,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,มหาสารคาม
MKM,MKM_2,MKM_2_3,876,1.27296,5,218.0,นายสุทธิ์สวัสดิ์ บัวบาน,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_2,MKM_2_9,757,1.10003,6,109.0,นายทวีศักดิ์ ปะหุปะไพ,9,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,มหาสารคาม
MKM,MKM_2,MKM_2_6,504,0.73239,7,1.0,นายณัฐพัชร์ วงศ์พัฒนาธนเดช,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_2,MKM_2_10,343,0.49843,8,173.0,นายอำนาจธรรม ฮามคำไพ,10,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,มหาสารคาม
MKM,MKM_2,MKM_2_11,317,0.46065,9,183.0,นายบัญชา บัณฑิตเสน,11,183.0,183.0,ไทยพร้อม,#b7f2a5,36.0,มหาสารคาม
MKM,MKM_2,MKM_2_2,298,0.43304,10,229.0,นายสมพร คุ้มพงษ์พันธ์,2,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,มหาสารคาม
MKM,MKM_2,MKM_2_7,187,0.27174,11,133.0,นายพิบูลย์ จันทศิลป์,7,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,มหาสารคาม
MKM,MKM_3,MKM_3_6,35150,47.21226,1,63.0,นายลัทธชัย โชคชัยวัฒนากร,6,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_3,MKM_3_5,31887,42.82951,2,34.0,นายยุทธพงศ์ จรัสเสถียร,5,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_3,MKM_3_1,5400,7.25309,3,129.0,นายจักรกริช ด่านแก้ว,1,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_3,MKM_3_9,1187,1.59434,4,173.0,เรือตรีกุลธร แก้ววิเศษ,9,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,มหาสารคาม
MKM,MKM_3,MKM_3_2,185,0.24849,5,1.0,นายภาสกร โยธะไชยสาร,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_3,MKM_3_4,184,0.24714,6,189.0,นายปัญญา ภูเฮืองแก้ว,4,189.0,189.0,คลองไทย,#0764b2,26.0,มหาสารคาม
MKM,MKM_3,MKM_3_11,155,0.20819,7,2.0,นายประมวล พานมาตย์,11,2.0,2.0,ประชากรไทย,#0f41ce,31.0,มหาสารคาม
MKM,MKM_3,MKM_3_3,142,0.19073,8,229.0,นางสาวบังอร มุมกลาง,3,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,มหาสารคาม
MKM,MKM_3,MKM_3_7,87,0.11686,9,218.0,นางศิริพร หลิน,7,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_3,MKM_3_8,43,0.05776,10,133.0,นายธีราพัทธ์ พาณิชย์,8,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,มหาสารคาม
MKM,MKM_3,MKM_3_10,31,0.04164,11,170.0,นายกิติศักดิ์ พิมดา,10,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,มหาสารคาม
MKM,MKM_4,MKM_4_3,29448,38.46646,1,63.0,นายวิเชียร จงชูวณิชย์,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_4,MKM_4_6,20412,26.66318,2,218.0,นายชนินทร์ มีนาสันติรักษ์,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_4,MKM_4_1,14628,19.10783,3,34.0,นายสรรพภัญญู ศิริไปล์,1,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_4,MKM_4_2,11117,14.52159,4,129.0,นายวันชนะ ชัยรุ่งเรือง,2,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_4,MKM_4_5,308,0.40233,5,229.0,นายเกษม สิงพร,5,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,มหาสารคาม
MKM,MKM_4,MKM_4_4,276,0.36053,6,109.0,นายอำนาจ ทบทอบ,4,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,มหาสารคาม
MKM,MKM_4,MKM_4_7,237,0.30958,7,1.0,นายเนตร แก้วลาด,7,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_4,MKM_4_8,129,0.16851,8,192.0,นายประสงค์ กันพล,8,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,มหาสารคาม
MKM,MKM_5,MKM_5_1,32999,48.12595,1,34.0,นายจิรวัฒน์ ศิริพานิชย์,1,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_5,MKM_5_6,15726,22.9349,2,129.0,นายปรัตธนกรณ์ โยธาราช,6,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_5,MKM_5_2,5450,7.94831,3,173.0,นางสาวพัชราศิณี ศิริโกมุท,2,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,มหาสารคาม
MKM,MKM_5,MKM_5_3,4323,6.30469,4,192.0,นายโกศล คาดพันโน,3,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,มหาสารคาม
MKM,MKM_5,MKM_5_4,3031,4.42043,5,63.0,ผู้ช่วยศาสตราจารย์อวยชัย วะทา,4,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_5,MKM_5_9,2322,3.38642,6,183.0,นายเศรษฐวัฒน์ ศิริโกมุท,9,183.0,183.0,ไทยพร้อม,#b7f2a5,36.0,มหาสารคาม
MKM,MKM_5,MKM_5_7,2072,3.02182,7,218.0,นายคำดี แสงไพร,7,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_5,MKM_5_8,763,1.11276,8,1.0,นางสาววิภาวี ลืออุติกุลวงศ์,8,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_5,MKM_5_11,759,1.10693,9,109.0,นายกิตติ รัตนแสง,11,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,มหาสารคาม
MKM,MKM_5,MKM_5_5,579,0.84442,10,133.0,นายประภาส เนื่องแก้ว,5,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,มหาสารคาม
MKM,MKM_5,MKM_5_10,544,0.79337,11,170.0,นางสุภาพร ทองเจริญ,10,170.0,170.0,ทางเลือกใหม่,#026aec,10.0,มหาสารคาม
MKM,MKM_6,MKM_6_1,36685,44.7378,1,63.0,นางคมคาย อุดรพิมพ์,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,มหาสารคาม
MKM,MKM_6,MKM_6_4,28872,35.20976,2,34.0,นายรัฐ คลังแสง,4,34.0,34.0,เพื่อไทย,#da3731,9.0,มหาสารคาม
MKM,MKM_6,MKM_6_2,13353,16.28415,3,129.0,นางเพียงพิศ เดชมาลา,2,129.0,129.0,ประชาชน,#fd6512,46.0,มหาสารคาม
MKM,MKM_6,MKM_6_9,1521,1.85488,4,173.0,นายภาสกร สิทธิหาโคตร,9,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,มหาสารคาม
MKM,MKM_6,MKM_6_6,588,0.71707,5,1.0,นางสาวธัญลักษณ์ อุทัยจอม,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,มหาสารคาม
MKM,MKM_6,MKM_6_3,406,0.49512,6,218.0,นายบุรินทร์ นามโร,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,มหาสารคาม
MKM,MKM_6,MKM_6_7,271,0.33049,7,229.0,นายวรเวช ศิริประเสริฐศรี,7,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,มหาสารคาม
MKM,MKM_6,MKM_6_5,208,0.25366,8,133.0,นายจักริน แดนสมปัดสา,5,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,มหาสารคาม
MKM,MKM_6,MKM_6_8,96,0.11707,9,246.0,นายสรเชษฐ์ โพธิรุกข์,8,246.0,246.0,ไทยก้าวหน้า,#b9bee3,28.0,มหาสารคาม
RET,RET_1,RET_1_5,46309,58.95105,1,63.0,นายอนุรักษ์ จุรีมาศ,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_1,RET_1_4,18102,23.04373,2,34.0,นายสถาพร ว่องสัธนพงษ์,4,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_1,RET_1_1,12987,16.53237,3,129.0,นายวีระธาร มาศเกษม,1,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_1,RET_1_2,669,0.85163,4,1.0,นางสาวสุดารัตน์ วรรณพัฒน์,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ร้อยเอ็ด
RET,RET_1,RET_1_3,488,0.62122,5,229.0,นางสาวเกตุวรินทร์ ไฮเนกเคอ,3,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_2,RET_2_2,41159,50.35048,1,218.0,นายเอกรัฐ พลซื่อ,2,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ร้อยเอ็ด
RET,RET_2,RET_2_4,21685,26.52762,2,34.0,นายฉลาด ขามช่วง,4,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_2,RET_2_3,11258,13.7721,3,129.0,นางสาวนริศรา ประเสริฐสังข์,3,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_2,RET_2_1,6648,8.13261,4,63.0,นายทินกร อ่อนประทุม,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_2,RET_2_5,448,0.54805,5,229.0,นางสาวบุญยรัตน์ อาษาศึก,5,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_2,RET_2_6,214,0.26179,6,217.0,นางสาวสุรัสวดี ดวงสมศรี,6,217.0,217.0,พลวัต,#58bc38,7.0,ร้อยเอ็ด
RET,RET_2,RET_2_7,212,0.25934,7,1.0,นายวิชัย เบ็ญชูสิทธิ์,7,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ร้อยเอ็ด
RET,RET_2,RET_2_8,121,0.14802,8,109.0,นางสาวจุฑามาศ ธานีวรรณ์,8,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,ร้อยเอ็ด
RET,RET_3,RET_3_3,33009,45.89874,1,218.0,นางรัชนี พลซื่อ,3,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ร้อยเอ็ด
RET,RET_3,RET_3_5,27564,38.32752,2,34.0,นายแทนรัฐ สุจารี,5,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_3,RET_3_6,7742,10.76519,3,129.0,นายกษิเดช แก้วภูมิแห่,6,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_3,RET_3_9,1174,1.63244,4,173.0,นายธนาภัทร แก้วอรุณ,9,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,ร้อยเอ็ด
RET,RET_3,RET_3_1,1098,1.52676,5,63.0,นางสาววาสินีพร พลเยี่ยม,1,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_3,RET_3_2,595,0.82734,6,1.0,นางสาวสิวินีย์ ปากชำนิ,2,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ร้อยเอ็ด
RET,RET_3,RET_3_4,504,0.70081,7,192.0,นายร่วมภูมิศักดิ์ พลเยี่ยม,4,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ร้อยเอ็ด
RET,RET_3,RET_3_8,181,0.25168,8,229.0,นางสาวสนัฎฐา ขัติยนนท์,8,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_3,RET_3_7,50,0.06952,9,175.0,นายพงษ์ศักดิ์ เสียงใส,7,175.0,175.0,พลังธรรมใหม่,#e9b54a,38.0,ร้อยเอ็ด
RET,RET_4,RET_4_4,21382,27.80205,1,34.0,นายศุภศิษย์ กอเจริญยศ,4,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_4,RET_4_5,20703,26.91918,2,218.0,นายนีโอ พลซื่อ,5,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ร้อยเอ็ด
RET,RET_4,RET_4_8,15555,20.22546,3,63.0,นายนรากร นาเมืองรักษ์,8,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_4,RET_4_3,10537,13.70079,4,129.0,นายวัจน์คมกริช ศรีวะรมย์,3,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_4,RET_4_2,4695,6.1047,5,241.0,นางสาวสุทธิกานต์ สิทธิ์ประภากูล,2,241.0,241.0,โอกาสใหม่,#c21b06,44.0,ร้อยเอ็ด
RET,RET_4,RET_4_7,1926,2.50429,6,192.0,นางสาวกัญจน์พร วงศ์เวไนย,7,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ร้อยเอ็ด
RET,RET_4,RET_4_9,1064,1.38347,7,229.0,นายชัยชนะ รัตนชัยฤทธิ์,9,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_4,RET_4_1,664,0.86337,8,1.0,นางสาวมารยาท มานัส,1,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ร้อยเอ็ด
RET,RET_4,RET_4_6,321,0.41738,9,133.0,นางสาวดนิตา มาบุญธรรม,6,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,ร้อยเอ็ด
RET,RET_4,RET_4_10,61,0.07932,10,217.0,นายเกียรติศักดิ์ วรรณพาด,10,217.0,217.0,พลวัต,#58bc38,7.0,ร้อยเอ็ด
RET,RET_5,RET_5_6,39346,64.09709,1,34.0,นางสาวจิราพร สินธุไพร,6,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_5,RET_5_1,10238,16.67834,2,129.0,นายสนิท กล้าหาญ,1,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_5,RET_5_5,8256,13.44954,3,63.0,นายชัยวุฒิ เอี่ยมรัศมีกุล,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_5,RET_5_3,1026,1.67142,4,234.0,นายวีระชัย จารย์รัตน์,3,234.0,234.0,ไทยภักดี,#CBBA01,29.0,ร้อยเอ็ด
RET,RET_5,RET_5_2,883,1.43846,5,218.0,นางสาวรวินดา วรกาญจนบุญ,2,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ร้อยเอ็ด
RET,RET_5,RET_5_8,641,1.04423,6,229.0,นายเผด็จ สลักศิลป์,8,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_5,RET_5_4,605,0.98558,7,1.0,นายจิรายุ มณีพันธ์,4,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,ร้อยเอ็ด
RET,RET_5,RET_5_7,390,0.63533,8,192.0,นางสาวสุนิดษา เวฎสุวัณ,7,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ร้อยเอ็ด
RET,RET_6,RET_6_4,30715,46.53224,1,34.0,นายทองลี มีหินกอง,4,34.0,34.0,เพื่อไทย,#da3731,9.0,ร้อยเอ็ด
RET,RET_6,RET_6_2,18930,28.67834,2,63.0,นายกิตติ สมทรัพย์,2,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,ร้อยเอ็ด
RET,RET_6,RET_6_7,7323,11.09411,3,129.0,นางสาววรานันท์ พิมพ์ดี,7,129.0,129.0,ประชาชน,#fd6512,46.0,ร้อยเอ็ด
RET,RET_6,RET_6_6,5093,7.71573,4,192.0,นายคารม พลพรกลาง,6,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,ร้อยเอ็ด
RET,RET_6,RET_6_5,2630,3.98437,5,227.0,นายประทีป โสดา,5,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,ร้อยเอ็ด
RET,RET_6,RET_6_1,532,0.80596,6,229.0,นายกันตภณ โชคกลางเดือน,1,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,ร้อยเอ็ด
RET,RET_6,RET_6_8,532,0.80596,6,218.0,นายพิชัย น้ำกระจาย,8,218.0,218.0,กล้าธรรม,#55CF6A,42.0,ร้อยเอ็ด
